iteration,iteration-mean-cost,best-cost
1148,13082.9,8748.8
1149,13276.7,8748.8
1150,13039.5,8748.8
1151,13272.3,8748.8
1152,13087.7,8748.8
1153,13298.9,8748.8
1154,12973.2,8748.8
1155,13087.2,8748.8
1156,13418.2,8748.8
1157,13029.5,8748.8
1158,13349.3,8748.8
1159,13213.6,8748.8
1160,13459.1,8748.8
1161,13204.9,8748.8
1162,12461.6,8748.8
1163,13027.1,8748.8
1164,13347.4,8748.8
1165,12939.9,8748.8
1166,13013.7,8748.8
1167,13236.7,8748.8
1168,13148.5,8748.8
1169,12797.8,8748.8
1170,12911.8,8748.8
1171,13093.6,8748.8
1172,13080.9,8748.8
1173,13022.9,8748.8
1174,12774.9,8748.8
1175,13354.5,8748.8
1176,13264.7,8748.8
1177,13135.3,8748.8
1178,13180.6,8748.8
1179,13105.6,8748.8
1180,13729.6,8748.8
1181,13072.9,8748.8
1182,13359.5,8748.8
1183,13138.9,8748.8
1184,13182.5,8748.8
1185,12714.1,8748.8
1186,12904.3,8748.8
1187,13402.9,8748.8
1188,13107.0,8748.8
1189,13344.0,8748.8
1190,13359.5,8748.8
1191,13217.4,8748.8
1192,12968.7,8748.8
1193,12922.1,8748.8
1194,12943.6,8748.8
1195,13206.6,8748.8
1196,13330.8,8748.8
1197,13046.9,8748.8
1198,13217.4,8748.8
1199,13147.2,8748.8
1200,12967.2,8748.8
1201,13126.3,8748.8
1202,13884.9,8748.8
1203,12971.0,8748.8
1204,13167.4,8748.8
1205,13382.6,8748.8
1206,13218.9,8748.8
1207,13305.7,8748.8
1208,13320.9,8748.8
1209,13130.0,8748.8
1210,13266.5,8748.8
1211,13097.5,8748.8
1212,13272.1,8748.8
1213,12737.2,8748.8
1214,13043.7,8748.8
1215,12967.4,8748.8
1216,12867.0,8748.8
1217,13291.5,8748.8
1218,13353.0,8748.8
1219,13148.9,8748.8
1220,13417.6,8748.8
1221,13166.3,8748.8
1222,12866.2,8748.8
1223,13100.6,8748.8
1224,13524.8,8748.8
1225,13063.4,8748.8
1226,13028.6,8748.8
1227,13269.4,8748.8
1228,12858.5,8748.8
1229,12633.5,8748.8
1230,12963.4,8748.8
1231,12919.4,8748.8
1232,13079.5,8748.8
1233,13014.8,8748.8
1234,12871.1,8748.8
1235,13129.2,8748.8
1236,13694.6,8748.8
1237,13076.8,8748.8
1238,12708.7,8748.8
1239,13398.7,8748.8
1240,13201.4,8748.8
1241,13517.9,8748.8
1242,13150.4,8748.8
1243,13607.1,8748.8
1244,13449.8,8748.8
1245,13478.1,8748.8
1246,13378.2,8748.8
1247,13536.9,8748.8
1248,13358.4,8748.8
1249,12893.6,8748.8
1250,13486.5,8748.8
1251,13241.6,8748.8
1252,13031.7,8748.8
1253,13475.7,8748.8
1254,13046.8,8748.8
1255,13121.2,8748.8
1256,13589.0,8748.8
1257,12558.2,8748.8
1258,13145.3,8748.8
1259,13102.0,8748.8
1260,12463.0,8748.8
1261,13097.0,8748.8
1262,13362.8,8748.8
1263,13106.7,8748.8
1264,13384.0,8748.8
1265,12794.5,8748.8
1266,12533.6,8748.8
1267,12519.0,8748.8
1268,12977.7,8748.8
1269,12733.3,8748.8
1270,13121.9,8748.8
1271,12647.5,8748.8
1272,13181.1,8748.8
1273,13020.2,8748.8
1274,12922.4,8748.8
1275,13575.8,8748.8
1276,13243.3,8748.8
1277,13165.1,8748.8
1278,13096.0,8748.8
1279,12719.3,8748.8
1280,13107.4,8748.8
1281,12969.3,8748.8
1282,13240.9,8748.8
1283,13572.4,8748.8
1284,13128.8,8748.8
1285,12837.6,8748.8
1286,13194.8,8748.8
1287,13186.7,8748.8
1288,13447.2,8748.8
1289,12822.6,8748.8
1290,13325.0,8748.8
1291,12860.1,8748.8
1292,13021.5,8748.8
1293,12999.5,8748.8
1294,13259.2,8748.8
1295,12889.1,8748.8
1296,13489.5,8748.8
1297,12905.2,8748.8
1298,12906.8,8748.8
1299,13261.0,8748.8
1300,13337.0,8748.8
1301,13228.3,8748.8
1302,13419.5,8748.8
1303,12617.3,8748.8
1304,13638.2,8748.8
1305,13044.5,8748.8
1306,13377.4,8748.8
1307,13323.8,8748.8
1308,13024.2,8748.8
1309,13140.5,8748.8
1310,13722.5,8748.8
1311,13558.0,8748.8
1312,13372.7,8748.8
1313,13251.1,8748.8
1314,13480.4,8748.8
1315,13198.6,8748.8
1316,13305.1,8748.8
1317,13434.0,8748.8
1318,13435.2,8748.8
1319,13642.0,8748.8
1320,13630.8,8748.8
1321,13358.5,8748.8
1322,13046.2,8748.8
1323,12940.4,8748.8
1324,13104.3,8748.8
1325,13406.5,8748.8
1326,13260.2,8748.8
1327,13377.3,8748.8
1328,13276.1,8748.8
1329,13182.7,8748.8
1330,13265.8,8748.8
1331,13477.3,8748.8
1332,12603.1,8748.8
1333,12865.1,8748.8
1334,13354.5,8748.8
1335,13527.5,8748.8
1336,12738.3,8748.8
1337,13235.7,8748.8
1338,13521.7,8748.8
1339,13087.3,8748.8
1340,12975.0,8748.8
1341,13267.8,8748.8
1342,13252.3,8748.8
1343,12864.1,8748.8
1344,13334.9,8748.8
1345,13186.2,8748.8
1346,13557.2,8748.8
1347,13309.5,8748.8
1348,12799.1,8748.8
1349,13246.7,8748.8
1350,13167.5,8748.8
1351,13586.4,8748.8
1352,13279.0,8748.8
1353,13343.7,8748.8
1354,13475.6,8748.8
1355,13789.1,8748.8
1356,13269.0,8748.8
1357,13118.5,8748.8
1358,13484.0,8748.8
1359,13113.7,8748.8
1360,13522.8,8748.8
1361,13300.4,8748.8
1362,13283.8,8748.8
1363,12840.2,8748.8
1364,12996.5,8748.8
1365,13038.0,8748.8
1366,13299.9,8748.8
1367,13307.3,8748.8
1368,13030.3,8748.8
1369,12780.7,8748.8
1370,13299.3,8748.8
1371,13564.0,8748.8
1372,13118.0,8748.8
1373,13565.8,8748.8
1374,13155.4,8748.8
1375,13264.2,8748.8
1376,13270.9,8748.8
1377,12977.7,8748.8
1378,13222.2,8748.8
1379,13367.2,8748.8
1380,13101.1,8748.8
1381,13320.2,8748.8
1382,13191.2,8748.8
1383,12707.2,8748.8
1384,13039.8,8748.8
1385,13488.1,8748.8
1386,13198.8,8748.8
1387,13405.3,8748.8
1388,13321.9,8748.8
1389,12927.2,8748.8
1390,13201.4,8748.8
1391,13254.0,8748.8
1392,13040.7,8748.8
1393,13929.0,8748.8
1394,13723.0,8748.8
1395,12985.6,8748.8
1396,13149.0,8748.8
1397,12791.8,8748.8
1398,13419.1,8748.8
1399,12846.5,8748.8
1400,12900.7,8748.8
1401,13052.3,8748.8
1402,12865.0,8748.8
1403,12847.8,8748.8
1404,13263.8,8748.8
1405,12956.3,8748.8
1406,13335.3,8748.8
1407,12901.0,8748.8
1408,12605.4,8748.8
1409,13376.1,8748.8
1410,12619.3,8748.8
1411,13194.5,8748.8
1412,13363.0,8748.8
1413,13183.7,8748.8
1414,13111.9,8748.8
1415,13057.0,8748.8
1416,13397.7,8748.8
1417,12836.0,8748.8
1418,13293.5,8748.8
1419,13261.3,8748.8
1420,13110.4,8748.8
1421,13177.5,8748.8
1422,13088.5,8748.8
1423,12651.5,8748.8
1424,12697.0,8748.8
1425,12603.9,8748.8
1426,13217.3,8748.8
1427,12549.2,8748.8
1428,12776.6,8748.8
1429,13050.0,8748.8
1430,13161.5,8748.8
1431,13124.7,8748.8
1432,12943.4,8748.8
1433,12883.4,8748.8
1434,13032.8,8748.8
1435,13051.7,8748.8
1436,12887.7,8748.8
1437,12923.8,8748.8
1438,12935.4,8748.8
1439,13333.9,8748.8
1440,13181.7,8748.8
1441,12979.7,8748.8
1442,13374.8,8748.8
1443,13136.9,8748.8
1444,12743.6,8748.8
1445,13648.4,8748.8
1446,13349.6,8748.8
1447,13336.6,8748.8
1448,13294.1,8748.8
1449,13286.2,8748.8
1450,13415.2,8748.8
1451,12994.4,8748.8
1452,12966.7,8748.8
1453,12627.6,8748.8
1454,12994.5,8748.8
1455,12434.4,8748.8
1456,12820.8,8748.8
1457,13371.3,8748.8
1458,13463.3,8748.8
1459,13470.6,8748.8
1460,13434.3,8748.8
1461,13523.1,8748.8
1462,13002.1,8748.8
1463,12909.5,8748.8
1464,12841.3,8748.8
1465,12987.9,8748.8
1466,13081.8,8748.8
1467,13940.3,8748.8
1468,12830.0,8748.8
1469,13383.3,8748.8
1470,12905.4,8748.8
1471,13033.9,8748.8
1472,13261.4,8748.8
1473,12909.4,8748.8
1474,13139.7,8748.8
1475,13538.1,8748.8
1476,12959.1,8748.8
1477,12927.1,8748.8
1478,13352.2,8748.8
1479,12762.3,8748.8
1480,13005.5,8748.8
1481,12759.4,8748.8
1482,12826.2,8748.8
1483,13211.9,8748.8
1484,13216.0,8748.8
1485,13597.3,8748.8
1486,13377.3,8748.8
1487,12948.9,8748.8
1488,12997.5,8748.8
1489,13852.6,8748.8
1490,13502.4,8748.8
1491,13542.2,8748.8
1492,13871.4,8748.8
1493,13644.6,8748.8
1494,13123.8,8748.8
1495,13397.0,8748.8
1496,12995.7,8748.8
1497,13255.9,8748.8
1498,13003.3,8748.8
1499,13594.2,8748.8
1500,13102.1,8748.8
1501,13460.4,8748.8
1502,13107.1,8748.8
1503,13201.4,8748.8
1504,12951.1,8748.8
1505,13495.6,8748.8
1506,13633.3,8748.8
1507,13272.5,8748.8
1508,13079.6,8748.8
1509,13290.5,8748.8
1510,13033.0,8748.8
1511,13258.5,8748.8
1512,13320.0,8748.8
1513,12930.1,8748.8
1514,13325.1,8748.8
1515,12764.8,8748.8
1516,13800.9,8748.8
1517,13765.1,8748.8
1518,12697.7,8748.8
1519,13039.1,8748.8
1520,12977.7,8748.8
1521,12968.0,8748.8
1522,13113.2,8748.8
1523,12937.5,8748.8
1524,13000.3,8748.8
1525,12648.0,8748.8
1526,12640.1,8748.8
1527,12785.3,8748.8
1528,13218.7,8748.8
1529,13157.1,8748.8
1530,13515.2,8748.8
1531,13345.2,8748.8
1532,13418.5,8748.8
1533,13265.6,8748.8
1534,13333.1,8748.8
1535,13707.9,8748.8
1536,13302.4,8748.8
1537,13051.4,8748.8
1538,12795.9,8748.8
1539,13272.6,8748.8
1540,12985.4,8748.8
1541,13127.8,8748.8
1542,12626.6,8748.8
1543,12875.4,8748.8
1544,12950.6,8748.8
1545,13201.1,8748.8
1546,12776.7,8748.8
1547,12976.4,8748.8
1548,12725.2,8748.8
1549,12408.1,8748.8
1550,13120.9,8748.8
1551,12780.7,8748.8
1552,13060.1,8748.8
1553,13523.6,8748.8
1554,13224.0,8748.8
1555,13054.3,8748.8
1556,12462.1,8748.8
1557,13212.3,8748.8
1558,12670.5,8748.8
1559,13080.3,8748.8
1560,13130.6,8748.8
1561,12956.9,8748.8
1562,13125.0,8748.8
1563,13195.2,8748.8
1564,13238.5,8748.8
1565,12773.2,8748.8
1566,13153.2,8748.8
1567,13093.6,8748.8
1568,12733.7,8748.8
1569,13107.2,8748.8
1570,12820.8,8748.8
1571,12874.6,8748.8
1572,13138.1,8748.8
1573,12385.0,8748.8
1574,12966.6,8748.8
1575,13112.5,8748.8
1576,12566.1,8748.8
1577,12676.2,8748.8
1578,12984.3,8748.8
1579,13035.4,8748.8
1580,13088.4,8748.8
1581,12671.9,8748.8
1582,13257.7,8748.8
1583,13350.5,8748.8
1584,13592.6,8748.8
1585,13301.1,8748.8
1586,13887.0,8748.8
1587,13027.8,8748.8
1588,13165.7,8748.8
1589,13508.9,8748.8
1590,13351.9,8748.8
1591,13415.8,8748.8
1592,13416.8,8748.8
1593,13748.1,8748.8
1594,12644.7,8748.8
1595,12801.6,8748.8
1596,13458.4,8748.8
1597,13456.1,8748.8
1598,13139.2,8748.8
1599,12683.2,8748.8
1600,13352.9,8748.8
1601,13147.3,8748.8
1602,13502.8,8748.8
1603,12901.7,8748.8
1604,13325.6,8748.8
1605,12887.3,8748.8
1606,13371.2,8748.8
1607,13802.3,8748.8
1608,13399.2,8748.8
1609,13022.2,8748.8
1610,13555.1,8748.8
1611,13578.8,8748.8
1612,13230.8,8748.8
1613,13267.5,8748.8
1614,13115.7,8748.8
1615,13343.7,8748.8
1616,12949.1,8748.8
1617,13401.1,8748.8
1618,13269.7,8748.8
1619,12904.4,8748.8
1620,13305.3,8748.8
1621,12521.6,8748.8
1622,13147.4,8748.8
1623,13353.8,8748.8
1624,12829.2,8748.8
1625,12815.6,8748.8
1626,13304.4,8748.8
1627,13346.1,8748.8
1628,13452.3,8748.8
1629,12637.4,8748.8
1630,13175.9,8748.8
1631,12747.6,8748.8
1632,12916.4,8748.8
1633,13314.8,8748.8
1634,13442.1,8748.8
1635,13611.0,8748.8
1636,13103.1,8748.8
1637,13186.0,8748.8
1638,13576.2,8748.8
1639,13101.1,8748.8
1640,13283.8,8748.8
1641,12959.6,8748.8
1642,13045.4,8748.8
1643,13483.6,8748.8
1644,13375.6,8748.8
1645,13490.3,8748.8
1646,13116.9,8748.8
1647,13415.1,8748.8
1648,12966.2,8748.8
1649,13381.9,8748.8
1650,12863.9,8748.8
1651,13337.9,8748.8
1652,13276.3,8748.8
1653,12769.9,8748.8
1654,12868.6,8748.8
1655,12881.4,8748.8
1656,13027.1,8748.8
1657,12887.7,8748.8
1658,12635.6,8748.8
1659,13271.6,8748.8
1660,12947.8,8748.8
1661,13235.8,8748.8
1662,12889.2,8748.8
1663,13014.3,8748.8
1664,13249.3,8748.8
1665,12874.6,8748.8
1666,13315.6,8748.8
1667,13162.2,8748.8
1668,13251.8,8748.8
1669,13056.7,8748.8
1670,13070.0,8748.8
1671,13462.9,8748.8
1672,13099.4,8748.8
1673,12455.7,8748.8
1674,12888.7,8748.8
1675,12945.4,8748.8
1676,13006.6,8748.8
1677,13172.6,8748.8
1678,13508.8,8748.8
1679,13056.7,8748.8
1680,13059.8,8748.8
1681,13204.3,8748.8
1682,13048.6,8748.8
1683,13472.8,8748.8
1684,13199.9,8748.8
1685,13848.6,8748.8
1686,13349.8,8748.8
1687,13606.1,8748.8
1688,13037.4,8748.8
1689,13447.6,8748.8
1690,13195.0,8748.8
1691,13935.9,8748.8
1692,13988.0,8748.8
1693,13525.3,8748.8
1694,13756.7,8748.8
1695,12786.7,8748.8
1696,12705.1,8748.8
1697,13271.4,8748.8
1698,13044.6,8748.8
1699,13688.4,8748.8
1700,13057.5,8748.8
1701,12967.9,8748.8
1702,13610.1,8748.8
1703,13278.4,8748.8
1704,13184.4,8748.8
1705,13285.5,8748.8
1706,13001.5,8748.8
1707,12849.4,8748.8
1708,13131.7,8748.8
1709,13398.2,8748.8
1710,13327.2,8748.8
1711,13099.4,8748.8
1712,13391.5,8748.8
1713,12512.1,8748.8
1714,12858.2,8748.8
1715,13406.8,8748.8
1716,13348.9,8748.8
1717,13233.6,8748.8
1718,13184.4,8748.8
1719,13229.3,8748.8
1720,13656.9,8748.8
1721,13452.2,8748.8
1722,13151.5,8748.8
1723,13608.1,8748.8
1724,13237.8,8748.8
1725,13492.5,8748.8
1726,13283.5,8748.8
1727,13124.7,8748.8
1728,12882.1,8748.8
1729,13710.4,8748.8
1730,13592.8,8748.8
1731,12907.8,8748.8
1732,13853.9,8748.8
1733,13187.6,8748.8
1734,13375.1,8748.8
1735,13298.0,8748.8
1736,12771.4,8748.8
1737,12734.4,8748.8
1738,12750.2,8748.8
1739,12519.8,8748.8
1740,12909.1,8748.8
1741,13153.5,8748.8
1742,13459.6,8748.8
1743,13372.5,8748.8
1744,13091.8,8748.8
1745,13011.2,8748.8
1746,13277.2,8748.8
1747,12963.4,8748.8
1748,13016.5,8748.8
1749,13137.3,8748.8
1750,13889.2,8748.8
1751,13349.0,8748.8
1752,13312.3,8748.8
1753,13031.7,8748.8
1754,13016.8,8748.8
1755,12732.9,8748.8
1756,13138.3,8748.8
1757,12708.7,8748.8
1758,12783.7,8748.8
1759,12718.9,8748.8
1760,13066.0,8748.8
1761,13117.6,8748.8
1762,13506.3,8748.8
1763,13089.5,8748.8
1764,12943.1,8748.8
1765,12758.5,8748.8
1766,13195.6,8748.8
1767,14157.4,8748.8
1768,12535.2,8748.8
1769,13321.9,8748.8
1770,12847.5,8748.8
1771,13343.0,8748.8
1772,13390.9,8748.8
1773,13407.9,8748.8
1774,13659.1,8748.8
1775,13135.9,8748.8
1776,13159.4,8748.8
1777,13495.1,8748.8
1778,13045.7,8748.8
1779,12917.2,8748.8
1780,13166.0,8748.8
1781,13257.1,8748.8
1782,13120.6,8748.8
1783,13040.8,8748.8
1784,13271.4,8748.8
1785,13208.2,8748.8
1786,13487.9,8748.8
1787,13561.3,8748.8
1788,12936.6,8748.8
1789,12893.4,8748.8
1790,12989.7,8748.8
1791,13412.7,8748.8
1792,12742.9,8748.8
1793,12621.4,8748.8
1794,13153.1,8748.8
1795,13010.8,8748.8
1796,12762.5,8748.8
1797,12720.4,8748.8
1798,12876.2,8748.8
1799,13358.4,8748.8
1800,13181.7,8748.8
1801,13111.7,8748.8
1802,13097.9,8748.8
1803,13496.0,8748.8
1804,13185.7,8748.8
1805,13179.1,8748.8
1806,13325.2,8748.8
1807,12942.3,8748.8
1808,13254.7,8748.8
1809,12788.5,8748.8
1810,13310.7,8748.8
1811,12990.0,8748.8
1812,13152.6,8748.8
1813,12902.1,8748.8
1814,12825.1,8748.8
1815,12955.5,8748.8
1816,13091.3,8748.8
1817,12955.4,8748.8
1818,13085.4,8748.8
1819,13043.8,8748.8
1820,12902.8,8748.8
1821,13287.1,8748.8
1822,13125.3,8748.8
1823,13233.1,8748.8
1824,13357.9,8748.8
1825,12985.5,8748.8
1826,13187.4,8748.8
1827,13192.6,8748.8
1828,12936.8,8748.8
1829,12843.4,8748.8
1830,13045.6,8748.8
1831,13111.7,8748.8
1832,13280.0,8748.8
1833,12864.2,8748.8
1834,12858.0,8748.8
1835,13330.8,8748.8
1836,13150.3,8748.8
1837,12746.2,8748.8
1838,13231.4,8748.8
1839,13051.2,8748.8
1840,12843.1,8748.8
1841,13032.6,8748.8
1842,13127.9,8748.8
1843,12923.8,8748.8
1844,12929.6,8748.8
1845,13436.5,8748.8
1846,13262.0,8748.8
1847,13360.7,8748.8
1848,12927.9,8748.8
1849,12518.8,8748.8
1850,12942.1,8748.8
1851,13294.2,8748.8
1852,13192.6,8748.8
1853,12947.0,8748.8
1854,12768.3,8748.8
1855,13183.4,8748.8
1856,13058.0,8748.8
1857,13154.2,8748.8
1858,13331.4,8748.8
1859,12563.3,8748.8
1860,12828.8,8748.8
1861,13099.8,8748.8
1862,13501.3,8748.8
1863,13488.4,8748.8
1864,13429.3,8748.8
1865,13420.5,8748.8
1866,13129.8,8748.8
1867,13413.4,8748.8
1868,13360.6,8748.8
1869,13581.8,8748.8
1870,13061.9,8748.8
1871,13380.7,8748.8
1872,13452.7,8748.8
1873,12854.9,8748.8
1874,12956.7,8748.8
1875,13245.4,8748.8
1876,13144.9,8748.8
1877,12877.8,8748.8
1878,13284.5,8748.8
1879,12404.9,8748.8
1880,12613.0,8748.8
1881,12960.2,8748.8
1882,12984.4,8748.8
1883,13150.1,8748.8
1884,13362.8,8748.8
1885,13377.7,8748.8
1886,13145.1,8748.8
1887,13534.9,8748.8
1888,13262.2,8748.8
1889,13055.7,8748.8
1890,13284.4,8748.8
1891,13183.8,8748.8
1892,13330.9,8748.8
1893,13224.2,8748.8
1894,12888.0,8748.8
1895,13545.9,8748.8
1896,12822.7,8748.8
1897,13206.8,8748.8
1898,13431.8,8748.8
1899,13078.2,8748.8
1900,13536.8,8748.8
1901,13348.7,8748.8
1902,13086.4,8748.8
1903,13146.1,8748.8
1904,13299.1,8748.8
1905,12891.2,8748.8
1906,12840.6,8748.8
1907,13248.5,8748.8
1908,13128.4,8748.8
1909,13189.1,8748.8
1910,12848.9,8748.8
1911,12807.7,8748.8
1912,13041.0,8748.8
1913,13364.0,8748.8
1914,12953.1,8748.8
1915,13032.3,8748.8
1916,12890.0,8748.8
1917,13459.0,8748.8
1918,13087.6,8748.8
1919,12867.3,8748.8
1920,12923.0,8748.8
1921,13407.6,8748.8
1922,13248.2,8748.8
1923,12991.5,8748.8
1924,12780.3,8748.8
1925,12654.0,8748.8
1926,13411.8,8748.8
1927,13105.1,8748.8
1928,13550.4,8748.8
1929,13318.4,8748.8
1930,13174.1,8748.8
1931,12331.5,8748.8
1932,13166.8,8748.8
1933,12913.6,8748.8
1934,12864.1,8748.8
1935,13530.7,8748.8
1936,13275.7,8748.8
1937,12990.4,8748.8
1938,13252.9,8748.8
1939,13366.6,8748.8
1940,12780.3,8748.8
1941,12874.8,8748.8
1942,12617.0,8748.8
1943,13170.4,8748.8
1944,13260.4,8748.8
1945,12662.1,8748.8
1946,12750.9,8748.8
1947,12888.5,8748.8
1948,12968.8,8748.8
1949,13188.2,8748.8
1950,12871.8,8748.8
1951,13464.5,8748.8
1952,13003.1,8748.8
1953,12620.4,8748.8
1954,12758.7,8748.8
1955,13295.5,8748.8
1956,13084.2,8748.8
1957,13055.9,8748.8
1958,12965.2,8748.8
1959,13058.4,8748.8
1960,12851.6,8748.8
1961,13278.7,8748.8
1962,13065.9,8748.8
1963,12960.0,8748.8
1964,12941.9,8748.8
1965,13222.7,8748.8
1966,13232.3,8748.8
1967,13044.2,8748.8
1968,13178.1,8748.8
1969,13420.7,8748.8
1970,13304.3,8748.8
1971,13238.9,8748.8
1972,12966.9,8748.8
1973,13352.7,8748.8
1974,12671.0,8748.8
1975,13015.9,8748.8
1976,13077.6,8748.8
1977,13045.7,8748.8
1978,13158.4,8748.8
1979,13233.7,8748.8
1980,13076.0,8748.8
1981,12666.2,8748.8
1982,13383.5,8748.8
1983,13545.0,8748.8
1984,13192.8,8748.8
1985,12969.7,8748.8
1986,13182.1,8748.8
1987,13433.0,8748.8
1988,13215.5,8748.8
1989,13270.1,8748.8
1990,13090.8,8748.8
1991,13446.4,8748.8
1992,13584.0,8748.8
1993,13146.3,8748.8
1994,12910.1,8748.8
1995,12947.0,8748.8
1996,12868.3,8748.8
1997,13326.1,8748.8
1998,13295.1,8748.8
1999,13307.1,8748.8
2000,12908.7,8748.8
2001,13282.9,8748.8
2002,12762.0,8748.8
2003,13367.7,8748.8
2004,12634.3,8748.8
2005,12604.7,8748.8
2006,12504.7,8748.8
2007,12464.3,8748.8
2008,13080.0,8748.8
2009,12966.8,8748.8
2010,12996.9,8748.8
2011,12857.2,8748.8
2012,13610.1,8748.8
2013,13393.8,8748.8
2014,13346.3,8748.8
2015,13144.8,8748.8
2016,13003.6,8748.8
2017,13251.8,8748.8
2018,12809.5,8748.8
2019,12734.7,8748.8
2020,13122.7,8748.8
2021,13089.7,8748.8
2022,13039.1,8748.8
2023,13220.0,8748.8
2024,13231.7,8748.8
2025,13303.2,8748.8
2026,13365.1,8748.8
2027,13010.3,8748.8
2028,13485.2,8748.8
2029,13017.9,8748.8
2030,12919.6,8748.8
2031,13511.9,8748.8
2032,13399.7,8748.8
2033,13251.9,8748.8
2034,13031.1,8748.8
2035,13515.6,8748.8
2036,13101.5,8748.8
2037,12798.5,8748.8
2038,13119.2,8748.8
2039,12825.9,8748.8
2040,12714.8,8748.8
2041,13354.1,8748.8
2042,12833.4,8748.8
2043,13361.7,8748.8
2044,13444.5,8748.8
2045,13183.2,8748.8
2046,13366.7,8748.8
2047,13428.7,8748.8
2048,12805.0,8748.8
2049,12691.4,8748.8
2050,13336.0,8748.8
2051,13254.1,8748.8
2052,12858.1,8748.8
2053,13816.4,8748.8
2054,12680.6,8748.8
2055,12809.5,8748.8
2056,13175.2,8748.8
2057,13559.2,8748.8
2058,13198.2,8748.8
2059,12799.2,8748.8
2060,13527.8,8748.8
2061,13249.9,8748.8
2062,13769.3,8748.8
2063,12977.7,8748.8
2064,13334.0,8748.8
2065,13412.5,8748.8
2066,13148.3,8748.8
2067,13490.9,8748.8
2068,13099.5,8748.8
2069,12704.6,8748.8
2070,13439.7,8748.8
2071,13648.5,8748.8
2072,13043.7,8748.8
2073,13104.5,8748.8
2074,13042.2,8748.8
2075,13139.9,8748.8
2076,13190.4,8748.8
2077,12864.6,8748.8
2078,13344.7,8748.8
2079,12670.6,8748.8
2080,12938.4,8748.8
2081,13139.3,8748.8
2082,13403.0,8748.8
2083,13322.6,8748.8
2084,13295.7,8748.8
2085,13494.7,8748.8
2086,13399.3,8748.8
2087,12985.9,8748.8
2088,13073.9,8748.8
2089,13543.3,8748.8
2090,12761.2,8748.8
2091,13165.4,8748.8
2092,13171.8,8748.8
2093,12978.7,8748.8
2094,12609.0,8748.8
2095,13148.9,8748.8
2096,12856.9,8748.8
2097,13206.2,8748.8
2098,13266.0,8748.8
2099,13242.6,8748.8
2100,12855.1,8748.8
2101,13107.4,8748.8
2102,12732.9,8748.8
2103,12871.3,8748.8
2104,12973.1,8748.8
2105,12988.3,8748.8
2106,12844.6,8748.8
2107,12983.6,8748.8
2108,13205.3,8748.8
2109,13021.1,8748.8
2110,13007.3,8748.8
2111,13047.5,8748.8
2112,13281.6,8748.8
2113,12944.7,8748.8
2114,13431.5,8748.8
2115,13358.2,8748.8
2116,12994.2,8748.8
2117,13262.4,8748.8
2118,13237.5,8748.8
2119,12985.6,8748.8
2120,13082.2,8748.8
2121,13284.5,8748.8
2122,13053.0,8748.8
2123,13378.7,8748.8
2124,13090.6,8748.8
2125,13547.3,8748.8
2126,13883.2,8748.8
2127,13555.8,8748.8
2128,13208.9,8748.8
2129,13297.1,8748.8
2130,13404.9,8748.8
2131,12906.7,8748.8
2132,13235.8,8748.8
2133,13288.7,8748.8
2134,13355.1,8748.8
2135,12710.3,8748.8
2136,13421.9,8748.8
2137,13210.3,8748.8
2138,13308.1,8748.8
2139,13462.5,8748.8
2140,13412.5,8748.8
2141,13217.9,8748.8
2142,13337.4,8748.8
2143,12962.4,8748.8
2144,12958.7,8748.8
2145,12979.0,8748.8
2146,12635.3,8748.8
2147,13655.8,8748.8
2148,13046.4,8748.8
2149,12865.1,8748.8
2150,13053.0,8748.8
2151,12731.1,8748.8
2152,13810.6,8748.8
2153,13407.6,8748.8
2154,13547.3,8748.8
2155,12692.3,8748.8
2156,13759.6,8748.8
2157,13883.6,8748.8
2158,13427.7,8748.8
2159,13058.9,8748.8
2160,13457.0,8748.8
2161,13760.9,8748.8
2162,13411.2,8748.8
2163,13701.9,8748.8
2164,13140.7,8748.8
2165,13360.7,8748.8
2166,13389.2,8748.8
2167,13085.5,8748.8
2168,13053.7,8748.8
2169,13380.6,8748.8
2170,13043.4,8748.8
2171,13076.9,8748.8
2172,13266.7,8748.8
2173,13001.2,8748.8
2174,12652.9,8748.8
2175,13767.8,8748.8
2176,12998.8,8748.8
2177,13747.1,8748.8
2178,12929.8,8748.8
2179,13310.9,8748.8
2180,13029.7,8748.8
2181,13158.9,8748.8
2182,13665.2,8748.8
2183,13018.1,8748.8
2184,12769.1,8748.8
2185,12775.2,8748.8
2186,12985.3,8748.8
2187,12957.4,8748.8
2188,12804.4,8748.8
2189,13053.5,8748.8
2190,12952.2,8748.8
2191,13087.2,8748.8
2192,12668.9,8748.8
2193,12769.9,8748.8
2194,13166.6,8748.8
2195,12629.0,8748.8
2196,12937.0,8748.8
2197,13243.6,8748.8
2198,13274.3,8748.8
2199,13352.2,8748.8
2200,13472.2,8748.8
2201,13057.8,8748.8
2202,12937.5,8748.8
2203,12967.9,8748.8
2204,13357.0,8748.8
2205,13142.7,8748.8
2206,13097.9,8748.8
2207,13064.5,8748.8
2208,13500.0,8748.8
2209,13361.0,8748.8
2210,13189.0,8748.8
2211,13483.7,8748.8
2212,13187.3,8748.8
2213,13216.8,8748.8
2214,13162.4,8748.8
2215,13267.5,8748.8
2216,13952.2,8748.8
2217,12808.2,8748.8
2218,12903.0,8748.8
2219,12991.7,8748.8
2220,13182.8,8748.8
2221,12728.0,8748.8
2222,13029.8,8748.8
